animationId,assetId,canonicalAnimationId,isCanonical,sourcePath,sourceSha256,collection,grade,lesson,lessonTitleRaw,lessonTitleDisplay,section,pageNumber,titleEnglish,titleSpanish,domain,classificationStatus,referenced,unreferenced,variant,variantKind,shell,pairedFlaPath,swfSignature,swfVersion,stageWidth,stageHeight,fps,frameCount,durationMs,audioExactCount,audioGroupIds,migrationStatus
"course-g03-l09-vb-022","swf-5125b4d09b84bd44dec1f3ae268977df452f355d172dce9190c4049b91f09f4b","course-g03-l09-vb-022","true","HELP_COURSES/ELMGR3/L9/VB/L9VB22.swf","5125b4d09b84bd44dec1f3ae268977df452f355d172dce9190c4049b91f09f4b","course","3","9","Measurement","Measurement","VB","22","Solid Figure/Three-dimensional","Cuerpos geométricos – tridimensional","vocabulary","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l09-vb-024","swf-349cbb67a823cd8a8c218c208c2d29d6ae4a3eaead7bdd566f7241b8740228bd","course-g03-l09-vb-024","true","HELP_COURSES/ELMGR3/L9/VB/L9VB24.swf","349cbb67a823cd8a8c218c208c2d29d6ae4a3eaead7bdd566f7241b8740228bd","course","3","9","Measurement","Measurement","VB","24","Face","Cara","vocabulary","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","0","[]","discovered"
"course-g03-l09-vb-025","swf-4bd476baef573c60d7e1b14737a055a05ac52185b347015277f9574d10ac009e","course-g03-l09-vb-025","true","HELP_COURSES/ELMGR3/L9/VB/L9VB25.swf","4bd476baef573c60d7e1b14737a055a05ac52185b347015277f9574d10ac009e","course","3","9","Measurement","Measurement","VB","25","Edge","Arista","vocabulary","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","0","[]","discovered"
"course-g03-l09-vb-028","swf-9ea43d5cc2160868d100639a2b3d5fc9af283d3a689ba7156200300cdfe1e6d0","course-g03-l09-vb-028","true","HELP_COURSES/ELMGR3/L9/VB/L9VB28.swf","9ea43d5cc2160868d100639a2b3d5fc9af283d3a689ba7156200300cdfe1e6d0","course","3","9","Measurement","Measurement","VB","28","Net","Plantilla","vocabulary","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g03-l09-vb-029","swf-99d529c95098deddaa4941dd5507c037f14b74242c7754980adde19098c25524","course-g03-l09-vb-029","true","HELP_COURSES/ELMGR3/L9/VB/L9VB29.swf","99d529c95098deddaa4941dd5507c037f14b74242c7754980adde19098c25524","course","3","9","Measurement","Measurement","VB","29","Congruent Figures","Figuras congruentes","vocabulary","confirmed","true","false","false","","false","HELP_COURSES/ELMGR3/L9/VB/L9VB29.fla","CWS","6","800","600","12","10","833.333333","0","[]","discovered"
"course-g04-l01-fq-001","swf-52eee6a5301375e63de8b38d7c13a6aa73013f40ff493f1da7f9ad5e63599b13","course-g04-l01-fq-001","true","HELP_COURSES/ELMGR4/L1/FQ/L1FQ01.swf","52eee6a5301375e63de8b38d7c13a6aa73013f40ff493f1da7f9ad5e63599b13","course","4","1","Place Value","Place Value","FQ","1","Introduction","","assessment","confirmed","true","false","false","","false","HELP_COURSES/ELMGR4/L1/FQ/L1FQ01.fla","CWS","6","800","600","12","10","833.333333","0","[""course-g04-l01-fq-audio""]","discovered"
"course-g04-l01-fq-002","swf-1050e30027e492b954d3be2b35ba804c99deadd706c588b62a64618a41ae46e0","course-g04-l01-fq-002","true","HELP_COURSES/ELMGR4/L1/FQ/L1FQ02.swf","1050e30027e492b954d3be2b35ba804c99deadd706c588b62a64618a41ae46e0","course","4","1","Place Value","Place Value","FQ","2","Page 1","","assessment","confirmed","true","false","false","","false","","CWS","7","800","600","12","10","833.333333","0","[""course-g04-l01-fq-audio""]","discovered"
"course-g04-l01-fq-002-review","swf-8b7a3aaf3e03399baed5d3ba6d7dab25168cf46e96c0adfb490ce8f1d1808b82","course-g04-l01-fq-002-review","true","HELP_COURSES/ELMGR4/L1/FQ/Review/L1FQ02.swf","8b7a3aaf3e03399baed5d3ba6d7dab25168cf46e96c0adfb490ce8f1d1808b82","course","4","1","Place Value","Place Value","FQ","2","L1FQ02","","assessment","inferred","false","true","true","review","false","HELP_COURSES/ELMGR4/L1/FQ/Review/L1FQ02.fla","CWS","7","800","600","12","10","833.333333","0","[""course-g04-l01-fq-audio""]","discovered"
"course-g04-l01-fq-003","swf-48101fdf7d7b63ae7c783254f76156a106935a77f20aec403b992ff0f656bd8d","course-g04-l01-fq-003","true","HELP_COURSES/ELMGR4/L1/FQ/L1FQ03.swf","48101fdf7d7b63ae7c783254f76156a106935a77f20aec403b992ff0f656bd8d","course","4","1","Place Value","Place Value","FQ","3","Page 2","","assessment","confirmed","true","false","false","","false","","CWS","7","800","600","12","10","833.333333","0","[""course-g04-l01-fq-audio""]","discovered"
"course-g04-l01-in-008","swf-1d21bf2ce1ca04878050534eda781de35ba2e3814fe818eba529a123b7d2c4eb","course-g04-l01-in-008","true","HELP_COURSES/ELMGR4/L1/IN/L1IN08.swf","1d21bf2ce1ca04878050534eda781de35ba2e3814fe818eba529a123b7d2c4eb","course","4","1","Place Value","Place Value","IN","8","Value of Digits","Valor de los dígitos","number-sense-place-value","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","0","[]","discovered"
"course-g04-l01-in-013","swf-4851f330fb014930873b538ec554969bce28490e6924b22a3b27e2385d3d0d6c","course-g04-l01-in-013","true","HELP_COURSES/ELMGR4/L1/IN/L1IN13.swf","4851f330fb014930873b538ec554969bce28490e6924b22a3b27e2385d3d0d6c","course","4","1","Place Value","Place Value","IN","13","Order Numbers","Ordenación de números","number-sense-place-value","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","0","[]","discovered"
"course-g04-l01-in-014","swf-e30de0d15d939219dfc8da081c45160847b8d2634b7163bcd517555be6917240","course-g04-l01-in-014","true","HELP_COURSES/ELMGR4/L1/IN/L1IN14.swf","e30de0d15d939219dfc8da081c45160847b8d2634b7163bcd517555be6917240","course","4","1","Place Value","Place Value","IN","14","Order Numbers","Ordenación de números","number-sense-place-value","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g04-l01-in-023","swf-99a1d34ca2cbca6ed9bf2da44ff400ead7aed7991989bf45221923fcdb1aa409","course-g04-l01-in-023","true","HELP_COURSES/ELMGR4/L1/IN/L1IN23.swf","99a1d34ca2cbca6ed9bf2da44ff400ead7aed7991989bf45221923fcdb1aa409","course","4","1","Place Value","Place Value","IN","23","Write Decimals","Escritura de decimales","number-sense-place-value","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","0","[]","discovered"
"course-g04-l01-in-029","swf-9a215926b06844d04367b8722cb39daa43d01c61a36318bc408e81a649d6370d","course-g04-l01-in-029","true","HELP_COURSES/ELMGR4/L1/IN/L1IN29.swf","9a215926b06844d04367b8722cb39daa43d01c61a36318bc408e81a649d6370d","course","4","1","Place Value","Place Value","IN","29","Order Decimals","Ordenación de decimales","number-sense-place-value","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g04-l01-in-030","swf-8738aa6d23d5c57d4b8a31a02e1df55ef575d9ebaa5e0f9ce24cbd4e6bd77ac1","course-g04-l01-in-030","true","HELP_COURSES/ELMGR4/L1/IN/L1IN30.swf","8738aa6d23d5c57d4b8a31a02e1df55ef575d9ebaa5e0f9ce24cbd4e6bd77ac1","course","4","1","Place Value","Place Value","IN","30","Order Decimals","Ordenación de decimales","number-sense-place-value","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","0","[]","discovered"
"course-g04-l01-in-032","swf-ceee9953dc2548a63714f340cd3fbd47a3ba34a95743814c81339ee50754d9d4","course-g04-l01-in-032","true","HELP_COURSES/ELMGR4/L1/IN/L1IN32.swf","ceee9953dc2548a63714f340cd3fbd47a3ba34a95743814c81339ee50754d9d4","course","4","1","Place Value","Place Value","IN","32","Round Decimals","Redondeo de decimales","number-sense-place-value","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","0","[]","discovered"
"course-g04-l01-in-034","swf-b2aefdc0016c73638545b5468e1b7f211911473667633d9873fb6715459017d0","course-g04-l01-in-034","true","HELP_COURSES/ELMGR4/L1/IN/L1IN34.swf","b2aefdc0016c73638545b5468e1b7f211911473667633d9873fb6715459017d0","course","4","1","Place Value","Place Value","IN","34","Round Decimals","Redondeo de decimales","number-sense-place-value","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","0","[]","discovered"
"course-g04-l01-ir-001","swf-b21b16d1e5756820b5703136708f625dcc3a324d629b2337b1dc42af64559e46","course-g04-l01-ir-001","true","HELP_COURSES/ELMGR4/L1/IR/L1RW01.swf","b21b16d1e5756820b5703136708f625dcc3a324d629b2337b1dc42af64559e46","course","4","1","Place Value","Place Value","IR","1","Introduction","","number-sense-place-value","confirmed","true","false","false","","false","HELP_COURSES/ELMGR4/L1/IR/L1RW01.fla","CWS","6","800","600","12","10","833.333333","0","[]","discovered"
"course-g04-l01-ts-004","swf-da5bcdb47683cd4447dd96e3618d61343f7eea5c7d550253d013dbd36b16ef8a","course-g04-l01-ts-004","true","HELP_COURSES/ELMGR4/L1/TS/L1TS04.swf","da5bcdb47683cd4447dd96e3618d61343f7eea5c7d550253d013dbd36b16ef8a","course","4","1","Place Value","Place Value","TS","4","4 Step Plan","Plan de 4 Pasos","assessment","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g04-l01-ts-005","swf-7b7039d220e6fecffc248ca3261a4d8a479a2e2782de9c15c6619ea076f304ea","course-g04-l01-ts-005","true","HELP_COURSES/ELMGR4/L1/TS/L1TS05.swf","7b7039d220e6fecffc248ca3261a4d8a479a2e2782de9c15c6619ea076f304ea","course","4","1","Place Value","Place Value","TS","5","4 Step Plan","Plan de 4 Pasos","assessment","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g04-l01-ts-006","swf-11a28ced8a5871acfafae6474dcf8cfcab0c25795415401ad8dcac97007bbd80","course-g04-l01-ts-006","true","HELP_COURSES/ELMGR4/L1/TS/L1TS06.swf","11a28ced8a5871acfafae6474dcf8cfcab0c25795415401ad8dcac97007bbd80","course","4","1","Place Value","Place Value","TS","6","4 Step Plan","Plan de 4 Pasos","assessment","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g04-l01-ts-007","swf-91e02e87563d46316d62faac7f745170a963f5fe7aaf122a8036797de670a862","course-g04-l01-ts-007","true","HELP_COURSES/ELMGR4/L1/TS/L1TS07.swf","91e02e87563d46316d62faac7f745170a963f5fe7aaf122a8036797de670a862","course","4","1","Place Value","Place Value","TS","7","Question 1","Pregunta 1","assessment","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","0","[]","discovered"
"course-g04-l01-vb-006","swf-987cdccd5cffeccffe274fb678fb5ecc65a1708d7a696e1542b70eea226083c2","course-g04-l01-vb-006","true","HELP_COURSES/ELMGR4/L1/VB/L1VB06.swf","987cdccd5cffeccffe274fb678fb5ecc65a1708d7a696e1542b70eea226083c2","course","4","1","Place Value","Place Value","VB","6","Periods","Períodos","vocabulary","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","0","[]","discovered"
"course-g04-l01-vb-009","swf-9b245586af817dfff6f1b5b805ccf1f452d02b9df07f435145bb751575549ea7","course-g04-l01-vb-009","true","HELP_COURSES/ELMGR4/L1/VB/L1VB09.swf","9b245586af817dfff6f1b5b805ccf1f452d02b9df07f435145bb751575549ea7","course","4","1","Place Value","Place Value","VB","9","Standard Form","Forma estándar","vocabulary","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","0","[]","discovered"
"course-g04-l01-vb-010","swf-a0f9cc6b4bdf2560c19d1f18f8d9d71f89888c284a3b8be14175d54115ed6f46","course-g04-l01-vb-010","true","HELP_COURSES/ELMGR4/L1/VB/L1VB10.swf","a0f9cc6b4bdf2560c19d1f18f8d9d71f89888c284a3b8be14175d54115ed6f46","course","4","1","Place Value","Place Value","VB","10","Word Form","Forma escrita","vocabulary","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","0","[]","discovered"
"course-g04-l01-vb-011","swf-28d177e3808fcebe61524a639eaeef0bea8d066ac5e9396fd0d905a759304613","course-g04-l01-vb-011","true","HELP_COURSES/ELMGR4/L1/VB/L1VB11.swf","28d177e3808fcebe61524a639eaeef0bea8d066ac5e9396fd0d905a759304613","course","4","1","Place Value","Place Value","VB","11","Expanded Form","Forma ampliada","vocabulary","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g04-l01-vb-017","swf-b40c79cbf928d94b908f8c0ad10cb9b09c77dbb07873c9801811352333a51ef6","course-g04-l01-vb-017","true","HELP_COURSES/ELMGR4/L1/VB/L1VB17.swf","b40c79cbf928d94b908f8c0ad10cb9b09c77dbb07873c9801811352333a51ef6","course","4","1","Place Value","Place Value","VB","17","Tenth","Décimo","vocabulary","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","0","[]","discovered"
"course-g04-l02-fq-001","swf-6f6bb83c73b8ee72639517924e5edbf8e10d80e3665117cdf946b3b29245f8d1","course-g04-l02-fq-001","true","HELP_COURSES/ELMGR4/L2/FQ/L2FQ01.swf","6f6bb83c73b8ee72639517924e5edbf8e10d80e3665117cdf946b3b29245f8d1","course","4","2","Fractions & Decimals","Fractions & Decimals","FQ","1","Introduction","","assessment","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","0","[""course-g04-l02-fq-audio""]","discovered"
"course-g04-l02-fq-002-review","swf-142402ddf856dd3b5259f2e5a45ab58ba8413a22b19ac063b6eb2dcbed281bf2","course-g04-l02-fq-002-review","true","HELP_COURSES/ELMGR4/L2/FQ/Review/L2FQ02.swf","142402ddf856dd3b5259f2e5a45ab58ba8413a22b19ac063b6eb2dcbed281bf2","course","4","2","Fractions & Decimals","Fractions & Decimals","FQ","2","L2FQ02","","assessment","inferred","false","true","true","review","false","","CWS","7","800","600","12","10","833.333333","0","[""course-g04-l02-fq-audio""]","discovered"
"course-g04-l02-fq-003-review","swf-3114a4585156c432118ca70fa693e0781de0b0ea8345f953559accb38ad5b5a3","course-g04-l02-fq-003-review","true","HELP_COURSES/ELMGR4/L2/FQ/Review/L2FQ03.swf","3114a4585156c432118ca70fa693e0781de0b0ea8345f953559accb38ad5b5a3","course","4","2","Fractions & Decimals","Fractions & Decimals","FQ","3","L2FQ03","","assessment","inferred","false","true","true","review","false","","CWS","7","800","600","12","10","833.333333","0","[""course-g04-l02-fq-audio""]","discovered"
"course-g04-l02-gs-002","swf-29044d59af3133ecd8784b803efd542d725545120dc43f56a2e13fee9bc3418e","course-g04-l02-gs-002","true","HELP_COURSES/ELMGR4/L2/GS/L2GS02.swf","29044d59af3133ecd8784b803efd542d725545120dc43f56a2e13fee9bc3418e","course","4","2","Fractions & Decimals","Fractions & Decimals","GS","2","Game 1","","fractions-decimals-percents","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","0","[]","discovered"
"course-g04-l02-gs-003","swf-960a1f6d1518fa147958486dcc911b445efd14b71978e89fc05c65ff08835db7","course-g04-l02-gs-003","true","HELP_COURSES/ELMGR4/L2/GS/L2GS03.swf","960a1f6d1518fa147958486dcc911b445efd14b71978e89fc05c65ff08835db7","course","4","2","Fractions & Decimals","Fractions & Decimals","GS","3","Game 2","","fractions-decimals-percents","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","0","[]","discovered"
"course-g04-l02-in-002","swf-022f96246545b7d0ca994f19ecd5b3f94e251f70668616c466bf9921bbf69ecb","course-g04-l02-in-002","true","HELP_COURSES/ELMGR4/L2/IN/L2IN02.swf","022f96246545b7d0ca994f19ecd5b3f94e251f70668616c466bf9921bbf69ecb","course","4","2","Fractions & Decimals","Fractions & Decimals","IN","2","Halves on the Geoboard","Representación de mitades en el Geoplano","fractions-decimals-percents","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g04-l02-in-006","swf-037a5a182be5e53954f28e989f176134b27a083d507c24997ab838765d3b2df7","course-g04-l02-in-006","true","HELP_COURSES/ELMGR4/L2/IN/L2IN06.swf","037a5a182be5e53954f28e989f176134b27a083d507c24997ab838765d3b2df7","course","4","2","Fractions & Decimals","Fractions & Decimals","IN","6","Naming Fractions","Denominación de fracciones","fractions-decimals-percents","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g04-l02-in-013","swf-d261f82f386dbaba21e310616213f801346c663121f2dfa2b8394d5e968bd406","course-g04-l02-in-013","true","HELP_COURSES/ELMGR4/L2/IN/L2IN13.swf","d261f82f386dbaba21e310616213f801346c663121f2dfa2b8394d5e968bd406","course","4","2","Fractions & Decimals","Fractions & Decimals","IN","13","Equivalent Fraction Practice","Práctica de fracciones equivalentes","fractions-decimals-percents","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g04-l02-in-014","swf-3c4586017be8d2bceeb7d18209c1d3abd887897680764132ce1cbedf0b86074a","course-g04-l02-in-014","true","HELP_COURSES/ELMGR4/L2/IN/L2IN14.swf","3c4586017be8d2bceeb7d18209c1d3abd887897680764132ce1cbedf0b86074a","course","4","2","Fractions & Decimals","Fractions & Decimals","IN","14","What is a decimal?","¿Qué es un decimal?","fractions-decimals-percents","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g04-l02-in-016","swf-33b252fbfe841ddacb43ccdb8e790d29239dc39e73a409d8182fbb20a5a4c2df","course-g04-l02-in-016","true","HELP_COURSES/ELMGR4/L2/IN/L2IN16.swf","33b252fbfe841ddacb43ccdb8e790d29239dc39e73a409d8182fbb20a5a4c2df","course","4","2","Fractions & Decimals","Fractions & Decimals","IN","16","Tenths","Décimos","fractions-decimals-percents","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g04-l02-re-001","swf-ecde6e3e04434d106ede2d8fc5b54555b21f52258a12f605c9591be26b726611","course-g04-l02-re-001","true","HELP_COURSES/ELMGR4/L2/RE/L2RE01.swf","ecde6e3e04434d106ede2d8fc5b54555b21f52258a12f605c9591be26b726611","course","4","2","Fractions & Decimals","Fractions & Decimals","RE","1","L2RE01","","fractions-decimals-percents","inferred","false","true","true","auxiliary-review","false","HELP_COURSES/ELMGR4/L2/RE/L2RE01.fla","CWS","6","800","600","12","55","4583.333333","0","[]","discovered"
"course-g04-l02-rw-001","swf-a618a0d7c299ac0696d8f824c44fb1c2bc3f6971402ff1a2f93e123b526b052e","course-g04-l02-rw-001","true","HELP_COURSES/ELMGR4/L2/RW/L2RW01.swf","a618a0d7c299ac0696d8f824c44fb1c2bc3f6971402ff1a2f93e123b526b052e","course","4","2","Fractions & Decimals","Fractions & Decimals","RW","1","L2RW01","","fractions-decimals-percents","inferred","false","true","true","unreferenced-legacy","false","","CWS","6","800","600","12","10","833.333333","0","[]","discovered"
